booking_id,user_id,listing_id,location,country_code,checkin_date,checkout_date,price_per_night,guests,room_type,created_at,cancelled,currency
B4890,U325,L467,Toronto,CAN,8/24/2024,9/1/2024,116.76,2,Shared Room,6/26/2024,TRUE,Canadian Dollar
B4891,U767,L427,Berlin,DEU,2/4/2024,2/17/2024,107.94,3,Shared Room,1/1/2024,TRUE,Unknown
B4892,U694,L366,Barcelona,ESP,1/22/2023,2/4/2023,98.42,1,Shared Room,12/15/2022,TRUE,Unknown
B4893,U516,L384,New York,USA,7/10/2024,7/12/2024,97.24,3,Entire Home,7/5/2024,TRUE,US Dollar
B4894,U381,L470,Tokyo,JPN,7/29/2024,8/3/2024,267.9,4,Private Room,7/16/2024,TRUE,Yen
B4895,U115,L415,Paris,FRA,5/13/2024,5/23/2024,228.13,5,Private Room,4/21/2024,TRUE,Unknown
B4896,U412,L292,Amsterdam,NLD,12/30/2023,1/4/2024,203.26,4,Private Room,12/11/2023,FALSE,Unknown
B4897,U400,L270,San Francisco,USA,12/14/2024,12/22/2024,223.83,3,Private Room,10/21/2024,TRUE,US Dollar
B4898,U586,L375,Paris,FRA,5/27/2024,5/28/2024,78.06,1,Shared Room,5/26/2024,FALSE,Unknown
B4899,U309,L338,Tokyo,JPN,4/17/2024,4/27/2024,245.79,3,Shared Room,3/5/2024,TRUE,Yen
B4900,U339,L360,San Francisco,USA,2/24/2024,3/7/2024,187.7,2,Private Room,2/10/2024,FALSE,US Dollar
B4901,U849,L463,Amsterdam,NLD,5/13/2024,5/25/2024,221.71,1,Entire Home,5/7/2024,TRUE,Unknown
B4902,U555,L206,Barcelona,ESP,7/23/2024,7/25/2024,220.77,5,Private Room,7/14/2024,FALSE,Unknown
B4903,U559,L407,San Francisco,USA,9/3/2023,9/4/2023,117.65,5,Private Room,7/10/2023,FALSE,US Dollar
B4904,U192,L347,Paris,FRA,10/2/2024,10/14/2024,209.27,2,Private Room,8/5/2024,FALSE,Unknown
B4905,U892,L276,Rome,ITA,7/26/2023,8/6/2023,170.85,5,Private Room,7/12/2023,FALSE,Unknown
B4906,U980,L407,Barcelona,ESP,8/10/2024,8/19/2024,214.89,1,Entire Home,8/2/2024,FALSE,Unknown
B4907,U433,L393,Tokyo,JPN,10/14/2024,10/22/2024,168.09,1,Private Room,8/29/2024,TRUE,Yen
B4908,U846,L233,Rome,ITA,4/24/2024,4/25/2024,272.53,5,Private Room,3/11/2024,TRUE,Unknown
B4909,U838,L201,Barcelona,ESP,8/13/2024,8/15/2024,297.21,1,Entire Home,8/5/2024,FALSE,Unknown
B4910,U510,L331,Tokyo,JPN,1/26/2024,2/7/2024,70.43,1,Shared Room,12/15/2023,TRUE,Yen
B4911,U161,L495,Barcelona,ESP,1/7/2024,1/20/2024,93.12,3,Private Room,12/18/2023,TRUE,Unknown
B4912,U849,L464,Rome,ITA,10/29/2024,11/11/2024,292.52,2,Entire Home,10/7/2024,FALSE,Unknown
B4913,U838,L447,Tokyo,JPN,7/26/2024,8/6/2024,292.82,4,Private Room,6/2/2024,TRUE,Yen
B4914,U157,L440,Rome,ITA,7/27/2024,7/29/2024,86.76,2,Entire Home,6/16/2024,FALSE,Unknown
B4915,U197,L280,San Francisco,USA,10/27/2024,11/8/2024,188.73,1,Shared Room,9/7/2024,TRUE,US Dollar
B4916,U873,L284,Toronto,CAN,5/9/2024,5/19/2024,65.1,4,Shared Room,4/1/2024,FALSE,Canadian Dollar
B4917,U521,L209,Paris,FRA,7/8/2024,7/15/2024,277.64,2,Shared Room,6/14/2024,TRUE,Unknown
B4918,U948,L492,Sydney,AUS,4/15/2024,4/17/2024,126.86,5,Entire Home,3/19/2024,TRUE,Australian Dollar
B4919,U886,L200,New York,USA,7/13/2023,7/24/2023,168.1,5,Entire Home,5/26/2023,FALSE,US Dollar
B4920,U147,L325,Barcelona,ESP,6/16/2024,6/29/2024,181.93,5,Shared Room,6/12/2024,FALSE,Unknown
B4921,U830,L422,Amsterdam,NLD,8/19/2023,8/22/2023,174.68,1,Shared Room,8/16/2023,TRUE,Unknown
B4922,U379,L458,Tokyo,JPN,8/31/2024,9/3/2024,223.81,4,Private Room,7/18/2024,FALSE,Yen
B4923,U653,L425,Toronto,CAN,12/1/2024,12/4/2024,152.46,1,Private Room,10/22/2024,FALSE,Canadian Dollar
B4924,U789,L337,Sydney,AUS,2/9/2024,2/15/2024,83.31,4,Private Room,1/11/2024,FALSE,Australian Dollar
B4925,U793,L341,San Francisco,USA,9/4/2024,9/13/2024,175.54,4,Shared Room,8/24/2024,FALSE,US Dollar
B4926,U610,L444,Amsterdam,NLD,12/25/2023,12/26/2023,279.86,1,Entire Home,10/31/2023,FALSE,Unknown
B4927,U441,L267,Paris,FRA,3/4/2023,3/7/2023,293.74,4,Shared Room,2/4/2023,TRUE,Unknown
B4928,U159,L310,Paris,FRA,2/3/2024,2/14/2024,113.92,2,Private Room,12/7/2023,FALSE,Unknown
B4929,U328,L323,New York,USA,9/18/2024,9/30/2024,58.25,4,Private Room,7/31/2024,TRUE,US Dollar
B4930,U850,L395,Berlin,DEU,12/10/2023,12/12/2023,178.74,2,Shared Room,11/12/2023,TRUE,Unknown
B4931,U378,L438,Toronto,CAN,5/5/2024,5/11/2024,81.29,5,Entire Home,4/27/2024,FALSE,Canadian Dollar
B4932,U878,L494,Amsterdam,NLD,1/26/2023,1/27/2023,249.64,2,Private Room,12/10/2022,FALSE,Unknown
B4933,U714,L306,Berlin,DEU,5/20/2023,5/28/2023,107.64,3,Entire Home,4/22/2023,TRUE,Unknown
B4934,U645,L381,Toronto,CAN,6/13/2023,6/26/2023,179.91,4,Entire Home,4/24/2023,TRUE,Canadian Dollar
B4935,U609,L290,Paris,FRA,12/12/2023,12/25/2023,101.97,1,Entire Home,11/4/2023,TRUE,Unknown
B4936,U834,L441,New York,USA,1/8/2023,1/17/2023,196.02,2,Shared Room,11/24/2022,TRUE,US Dollar
B4937,U357,L217,Berlin,DEU,4/1/2024,4/2/2024,99.38,2,Entire Home,3/14/2024,TRUE,Unknown
B4938,U747,L475,Rome,ITA,8/4/2023,8/13/2023,141.78,1,Entire Home,7/17/2023,FALSE,Unknown
B4939,U761,L449,Rome,ITA,10/2/2024,10/3/2024,166.19,4,Entire Home,9/14/2024,FALSE,Unknown
B4940,U870,L258,Barcelona,ESP,3/7/2024,3/17/2024,146.41,1,Shared Room,1/24/2024,FALSE,Unknown
B4941,U402,L389,Sydney,AUS,11/11/2023,11/16/2023,258,2,Entire Home,9/25/2023,FALSE,Australian Dollar
B4942,U601,L476,Berlin,DEU,4/19/2024,4/29/2024,89.34,3,Entire Home,3/7/2024,FALSE,Unknown
B4943,U311,L274,Barcelona,ESP,7/22/2023,8/2/2023,157.17,5,Private Room,6/13/2023,TRUE,Unknown
B4944,U369,L267,Rome,ITA,7/23/2024,7/27/2024,250.7,1,Entire Home,6/12/2024,FALSE,Unknown
B4945,U728,L439,Rome,ITA,8/11/2023,8/22/2023,70.08,3,Entire Home,7/28/2023,TRUE,Unknown
B4946,U268,L248,Amsterdam,NLD,6/6/2024,6/12/2024,195.41,4,Private Room,4/18/2024,FALSE,Unknown
B4947,U898,L241,New York,USA,5/11/2023,5/17/2023,149.03,4,Shared Room,5/10/2023,FALSE,US Dollar
B4948,U753,L218,Toronto,CAN,10/23/2024,10/31/2024,297.62,4,Private Room,10/8/2024,FALSE,Canadian Dollar
B4949,U195,L352,Amsterdam,NLD,8/13/2024,8/24/2024,157.14,2,Shared Room,7/9/2024,FALSE,Unknown
B4950,U841,L245,New York,USA,8/25/2023,9/3/2023,96.3,2,Private Room,8/3/2023,FALSE,US Dollar
B4951,U272,L278,San Francisco,USA,11/30/2023,12/6/2023,239.84,2,Shared Room,10/24/2023,FALSE,US Dollar
B4952,U402,L305,Amsterdam,NLD,11/23/2024,11/30/2024,199.14,3,Shared Room,11/8/2024,FALSE,Unknown
B4953,U710,L347,New York,USA,7/25/2023,8/3/2023,136.97,3,Private Room,6/18/2023,FALSE,US Dollar
B4954,U545,L388,Berlin,DEU,3/18/2023,3/26/2023,178.39,2,Entire Home,3/14/2023,TRUE,Unknown
B4955,U253,L246,New York,USA,11/9/2024,11/12/2024,251.67,4,Entire Home,9/22/2024,FALSE,US Dollar
B4956,U787,L392,Berlin,DEU,11/30/2024,12/12/2024,137.73,4,Shared Room,11/19/2024,FALSE,Unknown
B4957,U309,L295,Paris,FRA,7/29/2023,8/3/2023,176.25,3,Shared Room,5/31/2023,TRUE,Unknown
B4958,U712,L233,Toronto,CAN,11/14/2024,11/21/2024,249.24,5,Entire Home,11/13/2024,TRUE,Canadian Dollar
B4959,U717,L205,Tokyo,JPN,7/15/2024,7/24/2024,149.08,1,Shared Room,6/17/2024,FALSE,Yen
B4960,U312,L278,Toronto,CAN,11/13/2023,11/18/2023,238.86,5,Shared Room,9/14/2023,TRUE,Canadian Dollar
B4961,U780,L440,Rome,ITA,1/1/2024,1/11/2024,207.53,3,Entire Home,12/8/2023,FALSE,Unknown
B4962,U541,L229,Amsterdam,NLD,11/17/2024,11/18/2024,99.46,1,Private Room,10/9/2024,FALSE,Unknown
B4963,U889,L387,Rome,ITA,4/21/2023,4/22/2023,137.52,4,Entire Home,4/2/2023,FALSE,Unknown
B4964,U528,L422,Amsterdam,NLD,11/4/2023,11/9/2023,173.44,2,Shared Room,9/6/2023,TRUE,Unknown
B4965,U652,L425,Rome,ITA,2/28/2023,3/12/2023,246.59,3,Entire Home,1/9/2023,TRUE,Unknown
B4966,U775,L369,Toronto,CAN,3/23/2024,3/29/2024,296.84,5,Entire Home,1/24/2024,FALSE,Canadian Dollar
B4967,U655,L355,Barcelona,ESP,3/29/2024,3/31/2024,182.17,5,Shared Room,2/20/2024,TRUE,Unknown
B4968,U555,L340,Berlin,DEU,9/28/2023,10/4/2023,201.56,4,Shared Room,9/25/2023,FALSE,Unknown
B4969,U733,L309,Rome,ITA,2/11/2023,2/18/2023,236.73,1,Entire Home,1/31/2023,TRUE,Unknown
B4970,U146,L461,Amsterdam,NLD,10/22/2024,11/1/2024,218.27,3,Private Room,8/29/2024,TRUE,Unknown
B4971,U371,L313,Tokyo,JPN,8/26/2023,9/1/2023,182.1,5,Private Room,8/9/2023,TRUE,Yen
B4972,U214,L295,San Francisco,USA,12/3/2024,12/9/2024,58.05,2,Shared Room,11/8/2024,FALSE,US Dollar
B4973,U165,L202,Rome,ITA,7/13/2024,7/14/2024,132.53,3,Private Room,6/29/2024,FALSE,Unknown
B4974,U490,L418,New York,USA,11/3/2023,11/13/2023,64.65,4,Private Room,9/12/2023,FALSE,US Dollar
B4975,U551,L341,Barcelona,ESP,3/16/2024,3/28/2024,195.71,1,Private Room,1/17/2024,TRUE,Unknown
B4976,U290,L290,San Francisco,USA,12/13/2023,12/14/2023,109.43,5,Shared Room,10/25/2023,FALSE,US Dollar
B4977,U815,L360,Sydney,AUS,7/18/2024,7/31/2024,227.54,1,Shared Room,6/21/2024,TRUE,Australian Dollar
B4978,U143,L354,San Francisco,USA,11/18/2023,11/27/2023,105.4,2,Private Room,10/10/2023,TRUE,US Dollar
B4979,U965,L478,Toronto,CAN,1/1/2025,1/13/2025,150.27,1,Entire Home,11/19/2024,FALSE,Canadian Dollar
B4980,U423,L200,New York,USA,6/21/2023,7/1/2023,246.35,4,Entire Home,5/30/2023,TRUE,US Dollar
B4981,U208,L215,San Francisco,USA,7/8/2023,7/22/2023,252.66,4,Entire Home,6/19/2023,TRUE,US Dollar
B4982,U483,L486,New York,USA,1/30/2024,2/11/2024,213.52,1,Shared Room,12/2/2023,FALSE,US Dollar
B4983,U722,L490,Amsterdam,NLD,4/29/2023,5/3/2023,150.29,3,Entire Home,3/1/2023,FALSE,Unknown
B4984,U444,L261,Amsterdam,NLD,4/8/2023,4/19/2023,234.92,5,Entire Home,2/14/2023,FALSE,Unknown
B4985,U645,L424,San Francisco,USA,5/28/2024,6/4/2024,215.07,1,Private Room,4/7/2024,TRUE,US Dollar
B4986,U649,L205,Tokyo,JPN,9/16/2024,9/19/2024,262.67,2,Shared Room,8/8/2024,FALSE,Yen
B4987,U117,L451,San Francisco,USA,9/6/2024,9/13/2024,88.42,5,Entire Home,8/31/2024,TRUE,US Dollar
B4988,U932,L271,San Francisco,USA,7/19/2023,7/24/2023,138.25,2,Entire Home,6/12/2023,FALSE,US Dollar
B4989,U142,L226,Berlin,DEU,5/4/2024,5/18/2024,68.26,4,Private Room,3/21/2024,FALSE,Unknown
B4990,U634,L484,Sydney,AUS,1/30/2024,2/2/2024,162.24,5,Entire Home,12/15/2023,FALSE,Australian Dollar
B4991,U509,L254,San Francisco,USA,12/8/2024,12/11/2024,153.63,2,Shared Room,10/11/2024,TRUE,US Dollar
B4992,U765,L317,New York,USA,2/2/2024,2/12/2024,142.65,1,Private Room,12/10/2023,FALSE,US Dollar
B4993,U602,L247,Paris,FRA,4/23/2023,4/25/2023,157.91,1,Shared Room,3/18/2023,TRUE,Unknown
B4994,U224,L267,Berlin,DEU,11/26/2024,12/6/2024,202.18,2,Entire Home,10/2/2024,TRUE,Unknown
B4995,U286,L366,Sydney,AUS,8/20/2024,9/3/2024,176.99,4,Shared Room,7/3/2024,TRUE,Australian Dollar
B4996,U160,L419,Paris,FRA,8/15/2023,8/17/2023,121.12,3,Shared Room,6/25/2023,FALSE,Unknown
B4997,U668,L458,Amsterdam,NLD,4/18/2023,5/2/2023,270.37,4,Shared Room,4/16/2023,TRUE,Unknown
B4998,U684,L407,Rome,ITA,2/19/2023,2/24/2023,57.71,2,Entire Home,1/27/2023,TRUE,Unknown
B4999,U244,L225,Berlin,DEU,3/8/2024,3/9/2024,80.61,3,Entire Home,2/3/2024,TRUE,Unknown
B5000,U359,L330,Toronto,CAN,2/13/2023,2/22/2023,68.84,5,Private Room,12/30/2022,TRUE,Canadian Dollar
B5001,U362,L219,Rome,ITA,8/30/2023,9/4/2023,190.98,3,Private Room,8/2/2023,FALSE,Unknown
B5002,U130,L406,New York,USA,8/27/2024,9/7/2024,262.41,3,Shared Room,7/6/2024,TRUE,US Dollar
B5003,U523,L267,Barcelona,ESP,9/26/2023,10/2/2023,158.05,5,Entire Home,8/31/2023,FALSE,Unknown
B5004,U685,L220,Barcelona,ESP,9/22/2023,9/25/2023,295.7,1,Private Room,8/14/2023,TRUE,Unknown
B5005,U781,L208,Tokyo,JPN,9/27/2024,10/3/2024,282.48,4,Private Room,8/28/2024,TRUE,Yen
B5006,U423,L297,Rome,ITA,10/22/2023,10/30/2023,238.19,5,Entire Home,9/26/2023,FALSE,Unknown
B5007,U299,L222,San Francisco,USA,2/5/2024,2/19/2024,173.84,5,Shared Room,1/17/2024,FALSE,US Dollar
B5008,U226,L440,Tokyo,JPN,11/19/2024,12/1/2024,272.53,3,Shared Room,10/25/2024,TRUE,Yen
B5009,U237,L398,Paris,FRA,9/15/2024,9/28/2024,289.33,1,Entire Home,8/17/2024,FALSE,Unknown
B5010,U496,L270,Rome,ITA,2/13/2024,2/20/2024,242,3,Shared Room,2/12/2024,TRUE,Unknown
B5011,U376,L404,Rome,ITA,8/31/2024,9/11/2024,218.78,4,Shared Room,7/11/2024,TRUE,Unknown
B5012,U227,L402,Sydney,AUS,1/23/2024,1/26/2024,174.41,4,Shared Room,11/30/2023,FALSE,Australian Dollar
B5013,U145,L280,San Francisco,USA,1/8/2024,1/22/2024,174.31,2,Entire Home,11/9/2023,TRUE,US Dollar
B5014,U834,L275,Sydney,AUS,6/1/2023,6/6/2023,290.26,3,Entire Home,5/20/2023,FALSE,Australian Dollar
B5015,U947,L399,New York,USA,1/1/2023,1/10/2023,236.28,5,Shared Room,12/11/2022,FALSE,US Dollar
B5016,U714,L399,San Francisco,USA,4/8/2024,4/11/2024,140.49,1,Private Room,4/1/2024,TRUE,US Dollar
B5017,U108,L384,Berlin,DEU,12/5/2023,12/9/2023,71.91,1,Shared Room,10/16/2023,FALSE,Unknown
B5018,U480,L411,New York,USA,12/4/2023,12/14/2023,205.92,3,Shared Room,10/11/2023,TRUE,US Dollar
B5019,U348,L276,Paris,FRA,12/29/2024,12/31/2024,201.13,2,Shared Room,12/28/2024,FALSE,Unknown
B5020,U364,L315,San Francisco,USA,10/11/2023,10/23/2023,249.7,3,Entire Home,8/30/2023,FALSE,US Dollar
B5021,U624,L313,Tokyo,JPN,12/12/2024,12/25/2024,99.21,4,Private Room,10/18/2024,TRUE,Yen
B5022,U805,L355,New York,USA,6/2/2023,6/4/2023,78.69,5,Entire Home,4/3/2023,TRUE,US Dollar
B5023,U194,L311,Barcelona,ESP,9/29/2024,10/9/2024,220.36,5,Entire Home,8/4/2024,TRUE,Unknown
B5024,U768,L207,New York,USA,11/28/2024,12/8/2024,87.65,3,Entire Home,11/3/2024,FALSE,US Dollar
B5025,U452,L437,Rome,ITA,9/23/2024,10/6/2024,158.8,2,Shared Room,8/2/2024,FALSE,Unknown
B5026,U470,L458,Barcelona,ESP,4/7/2024,4/12/2024,286.04,3,Entire Home,2/17/2024,FALSE,Unknown
B5027,U318,L353,Rome,ITA,6/19/2024,6/28/2024,98.86,4,Shared Room,6/9/2024,TRUE,Unknown
B5028,U422,L359,Tokyo,JPN,7/10/2023,7/13/2023,130.48,3,Entire Home,5/30/2023,TRUE,Yen
B5029,U577,L469,Rome,ITA,7/11/2023,7/20/2023,132.78,2,Private Room,7/9/2023,FALSE,Unknown
B5030,U474,L317,Rome,ITA,6/23/2024,6/26/2024,290.55,2,Entire Home,5/21/2024,FALSE,Unknown
B5031,U551,L403,Barcelona,ESP,3/21/2024,3/28/2024,144.72,1,Shared Room,1/22/2024,TRUE,Unknown
B5032,U653,L479,Barcelona,ESP,11/3/2023,11/9/2023,224.07,5,Private Room,9/18/2023,TRUE,Unknown
B5033,U840,L266,New York,USA,10/2/2024,10/10/2024,101.9,2,Shared Room,9/11/2024,FALSE,US Dollar
B5034,U668,L384,Amsterdam,NLD,7/14/2023,7/16/2023,244.28,2,Private Room,6/20/2023,TRUE,Unknown
B5035,U197,L217,Barcelona,ESP,10/30/2023,11/11/2023,285.14,3,Private Room,9/2/2023,TRUE,Unknown
B5036,U103,L262,New York,USA,2/1/2024,2/3/2024,280.49,3,Entire Home,1/14/2024,FALSE,US Dollar
B5037,U413,L380,Barcelona,ESP,11/16/2023,11/21/2023,101.19,1,Shared Room,9/17/2023,FALSE,Unknown
B5038,U199,L262,Sydney,AUS,8/21/2023,8/25/2023,110.76,3,Shared Room,6/29/2023,FALSE,Australian Dollar
B5039,U268,L421,Amsterdam,NLD,4/23/2024,4/24/2024,56.29,1,Shared Room,4/17/2024,TRUE,Unknown
B5040,U910,L354,Berlin,DEU,10/29/2023,11/3/2023,199.91,3,Shared Room,9/20/2023,FALSE,Unknown
B5041,U933,L482,Toronto,CAN,10/3/2024,10/5/2024,182.67,5,Entire Home,8/17/2024,FALSE,Canadian Dollar
B5042,U624,L406,New York,USA,12/28/2024,1/10/2025,82.71,3,Shared Room,11/1/2024,TRUE,US Dollar
B5043,U611,L330,Berlin,DEU,4/12/2024,4/19/2024,104.9,2,Private Room,2/13/2024,FALSE,Unknown
B5044,U697,L223,Berlin,DEU,8/8/2023,8/10/2023,91.84,2,Shared Room,7/28/2023,FALSE,Unknown
B5045,U370,L485,New York,USA,3/25/2024,3/26/2024,162.62,1,Private Room,3/6/2024,TRUE,US Dollar
B5046,U916,L402,Rome,ITA,4/19/2024,4/24/2024,167.9,4,Private Room,3/20/2024,TRUE,Unknown
B5047,U570,L209,Berlin,DEU,2/17/2024,2/24/2024,264.91,3,Private Room,1/21/2024,TRUE,Unknown
B5048,U103,L430,Toronto,CAN,5/23/2023,5/26/2023,298.12,2,Entire Home,3/29/2023,TRUE,Canadian Dollar
B5049,U906,L475,Paris,FRA,5/4/2023,5/14/2023,281.98,5,Private Room,3/11/2023,TRUE,Unknown
B5050,U592,L484,Tokyo,JPN,3/26/2024,3/29/2024,115.36,2,Shared Room,2/27/2024,TRUE,Yen
B5051,U302,L205,Tokyo,JPN,1/4/2024,1/15/2024,299.58,4,Shared Room,11/27/2023,TRUE,Yen
B5052,U778,L218,Toronto,CAN,2/15/2024,2/26/2024,58.12,3,Shared Room,1/20/2024,FALSE,Canadian Dollar
B5053,U337,L248,Paris,FRA,7/27/2023,8/1/2023,278.54,2,Private Room,6/15/2023,FALSE,Unknown
B5054,U692,L487,San Francisco,USA,4/26/2023,5/5/2023,127.32,4,Private Room,3/14/2023,TRUE,US Dollar
B5055,U257,L333,Paris,FRA,5/2/2023,5/3/2023,147.2,2,Private Room,3/7/2023,TRUE,Unknown
B5056,U585,L209,Tokyo,JPN,7/26/2024,8/7/2024,284.49,4,Private Room,6/9/2024,TRUE,Yen
B5057,U185,L410,Sydney,AUS,8/16/2024,8/22/2024,140.36,5,Shared Room,6/17/2024,FALSE,Australian Dollar
B5058,U686,L332,Paris,FRA,3/17/2023,3/27/2023,174.91,2,Entire Home,3/1/2023,TRUE,Unknown
B5059,U881,L409,Berlin,DEU,12/6/2024,12/13/2024,194.05,2,Private Room,11/14/2024,FALSE,Unknown
B5060,U572,L418,Rome,ITA,5/19/2024,5/27/2024,141.53,2,Private Room,4/17/2024,FALSE,Unknown
B5061,U173,L306,Tokyo,JPN,4/2/2023,4/10/2023,299.6,1,Shared Room,3/16/2023,FALSE,Yen
B5062,U325,L484,New York,USA,7/14/2024,7/25/2024,249.86,2,Private Room,6/9/2024,FALSE,US Dollar
B5063,U975,L266,Berlin,DEU,7/25/2023,8/4/2023,53.25,4,Private Room,6/16/2023,TRUE,Unknown
B5064,U472,L214,New York,USA,4/7/2023,4/9/2023,105.99,1,Private Room,4/1/2023,FALSE,US Dollar
B5065,U638,L200,Tokyo,JPN,10/17/2023,10/20/2023,99.7,3,Private Room,8/30/2023,TRUE,Yen
B5066,U876,L238,Tokyo,JPN,8/22/2024,9/1/2024,71.76,5,Private Room,8/21/2024,TRUE,Yen
B5067,U919,L396,Tokyo,JPN,4/16/2024,4/28/2024,54.64,5,Shared Room,3/8/2024,TRUE,Yen
B5068,U450,L446,Berlin,DEU,6/27/2024,7/8/2024,56.69,4,Shared Room,4/28/2024,FALSE,Unknown
B5069,U572,L318,Toronto,CAN,4/7/2024,4/10/2024,196.01,4,Entire Home,4/4/2024,TRUE,Canadian Dollar
B5070,U920,L292,Berlin,DEU,4/14/2024,4/17/2024,126.39,2,Entire Home,3/17/2024,FALSE,Unknown
B5071,U621,L398,Amsterdam,NLD,8/2/2024,8/10/2024,273.95,3,Shared Room,7/22/2024,FALSE,Unknown
B5072,U206,L386,Sydney,AUS,11/29/2024,12/7/2024,98.87,4,Private Room,10/20/2024,TRUE,Australian Dollar
B5073,U221,L259,Sydney,AUS,11/12/2023,11/23/2023,73.97,4,Shared Room,10/3/2023,FALSE,Australian Dollar
B5074,U310,L293,Toronto,CAN,1/5/2023,1/19/2023,156,3,Private Room,11/28/2022,FALSE,Canadian Dollar
B5075,U872,L232,New York,USA,6/20/2024,6/26/2024,201.24,2,Private Room,5/7/2024,FALSE,US Dollar
B5076,U590,L350,Berlin,DEU,12/14/2024,12/18/2024,152.68,3,Private Room,10/20/2024,TRUE,Unknown
B5077,U272,L395,Berlin,DEU,6/3/2023,6/11/2023,259.91,4,Private Room,5/8/2023,FALSE,Unknown
B5078,U927,L335,Sydney,AUS,6/14/2024,6/22/2024,235.35,4,Shared Room,5/3/2024,FALSE,Australian Dollar
B5079,U938,L498,Tokyo,JPN,3/29/2024,4/10/2024,137.22,2,Private Room,3/23/2024,FALSE,Yen
B5080,U358,L363,New York,USA,10/15/2024,10/18/2024,55.88,3,Entire Home,9/28/2024,FALSE,US Dollar
B5081,U607,L286,Amsterdam,NLD,10/24/2024,10/25/2024,231.24,5,Shared Room,9/18/2024,FALSE,Unknown
B5082,U422,L316,Amsterdam,NLD,9/22/2023,9/28/2023,56.75,4,Private Room,7/27/2023,FALSE,Unknown
B5083,U667,L216,Barcelona,ESP,6/21/2024,6/22/2024,107.39,2,Entire Home,5/28/2024,FALSE,Unknown
B5084,U512,L497,Berlin,DEU,7/11/2023,7/23/2023,80.22,4,Shared Room,6/2/2023,FALSE,Unknown
B5085,U410,L468,New York,USA,12/14/2024,12/19/2024,245.2,4,Entire Home,10/23/2024,FALSE,US Dollar
B5086,U314,L228,Tokyo,JPN,3/31/2023,4/6/2023,230.43,4,Entire Home,3/30/2023,TRUE,Yen
B5087,U930,L331,New York,USA,11/18/2023,11/20/2023,250.54,2,Private Room,11/15/2023,FALSE,US Dollar
B5088,U628,L317,Rome,ITA,4/7/2024,4/18/2024,157.97,2,Private Room,2/29/2024,FALSE,Unknown
B5089,U578,L343,Toronto,CAN,9/30/2023,10/12/2023,288.48,4,Private Room,8/10/2023,TRUE,Canadian Dollar
B5090,U353,L311,Paris,FRA,5/12/2024,5/16/2024,245.95,5,Private Room,3/20/2024,FALSE,Unknown
B5091,U214,L371,Amsterdam,NLD,5/31/2023,6/13/2023,227.18,5,Private Room,5/27/2023,TRUE,Unknown
B5092,U154,L245,New York,USA,7/3/2023,7/14/2023,159.05,4,Shared Room,6/1/2023,TRUE,US Dollar
B5093,U798,L367,San Francisco,USA,2/6/2024,2/11/2024,115.59,4,Private Room,1/3/2024,FALSE,US Dollar
B5094,U307,L465,Berlin,DEU,8/30/2023,9/13/2023,55.43,1,Private Room,7/7/2023,FALSE,Unknown
B5095,U320,L364,Barcelona,ESP,11/2/2024,11/8/2024,226.45,4,Shared Room,10/15/2024,TRUE,Unknown
B5096,U975,L374,New York,USA,12/19/2023,12/30/2023,242.13,2,Private Room,10/31/2023,TRUE,US Dollar
B5097,U290,L439,New York,USA,2/18/2024,3/3/2024,167.59,4,Private Room,1/15/2024,TRUE,US Dollar
B5098,U592,L243,Rome,ITA,11/27/2024,11/29/2024,199.93,2,Shared Room,11/16/2024,FALSE,Unknown
B5099,U197,L311,Amsterdam,NLD,4/23/2023,4/26/2023,173,3,Private Room,4/10/2023,FALSE,Unknown
B5100,U788,L252,Berlin,DEU,9/12/2023,9/20/2023,283.79,4,Entire Home,8/16/2023,FALSE,Unknown
B5101,U810,L458,New York,USA,5/16/2024,5/26/2024,239.62,4,Shared Room,5/11/2024,FALSE,US Dollar
B5102,U221,L215,Toronto,CAN,10/1/2023,10/2/2023,58.95,4,Shared Room,8/30/2023,TRUE,Canadian Dollar
B5103,U879,L475,Tokyo,JPN,3/27/2024,4/5/2024,117.23,2,Entire Home,2/9/2024,TRUE,Yen
B5104,U360,L464,Sydney,AUS,4/18/2024,4/22/2024,282.42,3,Shared Room,3/21/2024,FALSE,Australian Dollar
B5105,U806,L203,Tokyo,JPN,9/26/2023,10/6/2023,169.8,5,Entire Home,9/17/2023,TRUE,Yen
B5106,U293,L260,Barcelona,ESP,7/21/2024,8/4/2024,176.51,4,Private Room,5/29/2024,TRUE,Unknown
B5107,U857,L242,Toronto,CAN,5/19/2024,5/31/2024,131.41,5,Shared Room,4/15/2024,FALSE,Canadian Dollar
B5108,U367,L336,New York,USA,7/18/2024,7/27/2024,193.13,3,Shared Room,6/5/2024,TRUE,US Dollar
B5109,U124,L302,Paris,FRA,10/2/2024,10/3/2024,206.58,3,Private Room,9/2/2024,TRUE,Unknown
B5110,U965,L375,Paris,FRA,3/9/2024,3/19/2024,245.31,1,Shared Room,1/29/2024,FALSE,Unknown
B5111,U262,L305,New York,USA,5/14/2023,5/24/2023,214.6,4,Private Room,4/5/2023,TRUE,US Dollar
B5112,U324,L210,Amsterdam,NLD,6/19/2023,6/23/2023,262.42,4,Private Room,5/27/2023,FALSE,Unknown
B5113,U103,L325,New York,USA,3/26/2024,4/5/2024,198.29,3,Private Room,2/13/2024,TRUE,US Dollar
